SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,Cluster
1.0,54.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,4.0,57.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,60.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,26.0,92.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,24.0,79.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,53.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,46.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,56.0,89.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,7.0,59.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,86.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3
0.0,1.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,60.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,61.0,21.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,42.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,27.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,9.0,85.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,72.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,23.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,47.0,95.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
1.0,54.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,2.0,96.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,38.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,47.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,22.0,56.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,2.0,91.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,72.0,79.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,58.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,69.0,79.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,18.0,70.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,55.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,46.0,101.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,5.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,4.0,34.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
1.0,5.0,90.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,65.0,61.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,35.0,21.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,45.0,97.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,2.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,22.0,80.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,70.0,69.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,30.0,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,61.0,108.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,29.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,61.0,106.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,25.0,90.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,71.0,113.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,62.0,70.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,64.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,64.0,91.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2
1.0,29.0,84.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,2.0,71.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,1.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,1.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,45.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,66.0,114.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,54.0,107.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3
0.0,70.0,80.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
1.0,37.0,92.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1.0,3.0,80.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,23.0,55.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,60.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
0.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,27.0,74.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,24.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,2.0,94.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,67.0,91.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,2.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,1.0,79.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3
0.0,14.0,54.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,38.0,95.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,2.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,12.0,79.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,31.0,98.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,35.0,72.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,72.0,110.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,8.0,94.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,10.0,98.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
1.0,5.0,69.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3
0.0,63.0,84.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,71.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,46.0,104.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,52.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,1.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,1.0,80.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,72.0,113.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,3.0,84.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,28.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,39.0,51.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,33.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,12.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,74.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,6.0,79.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,3.0,86.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,4.0,88.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,34.0,90.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,15.0,96.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.0,3.0,51.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,1.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,3.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,30.0,81.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,5.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
1.0,68.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,1.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,5.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,1.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,13.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,35.0,80.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,4.0,70.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,9.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.0,45.0,86.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,21.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,26.0,89.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3
0.0,1.0,85.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
1.0,2.0,89.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,11.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,59.0,109.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,31.0,84.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,54.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,16.0,19.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,9.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,21.0,97.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3
0.0,1.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,23.0,54.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,7.0,74.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,21.0,104.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,65.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,72.0,112.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,68.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,67.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,69.0,96.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,60.0,90.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,3.0,88.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,63.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,71.0,91.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,35.0,86.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,34.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,53.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,17.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,60.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,56.0,81.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,7.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,67.0,111.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,11.0,61.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
0.0,1.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,2.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,69.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,21.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,72.0,97.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,2.0,84.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,57.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,4.0,81.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,2.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,9.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,71.0,111.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,13.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,50.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
1.0,10.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
1.0,64.0,94.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,1.0,70.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,30.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,7.0,90.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,26.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,20.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,72.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,13.0,56.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,70.0,85.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1.0,72.0,116.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,33.0,84.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
1.0,15.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,55.0,99.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,5.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,3.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,65.0,90.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,39.0,60.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,70.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,34.0,116.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,30.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,12.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.0,9.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,49.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,7.0,44.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,38.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,63.0,109.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,1.0,72.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,30.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,23.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,57.0,70.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,70.0,76.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,71.0,107.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,20.0,50.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,72.0,25.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,22.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,15.0,26.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,9.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.0,38.0,105.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
1.0,7.0,30.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,26.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,56.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,49.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,3.0,70.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,1.0,74.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,70.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,23.0,56.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,65.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,69.0,108.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,1.0,55.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,24.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,25.0,95.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,17.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,32.0,70.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,68.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,70.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,54.0,105.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,15.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3
0.0,71.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,70.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,53.0,96.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,2.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,59.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,22.0,84.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,22.0,76.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,57.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,1.0,71.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,10.0,102.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,55.0,52.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,43.0,24.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2
1.0,18.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,2.0,81.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,52.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,60.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,59.0,83.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,69.0,104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,14.0,101.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3
0.0,43.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,12.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,8.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,3.0,69.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,58.0,105.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,13.0,63.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,23.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,17.0,79.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,52.0,109.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,32.0,79.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3
0.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,67.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,29.0,104.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,65.0,111.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,41.0,84.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,60.0,66.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,53.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,68.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
1.0,2.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,61.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,41.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2
1.0,69.0,74.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,35.0,76.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,7.0,51.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
1.0,50.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,36.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,48.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,71.0,82.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
1.0,65.0,109.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,23.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,66.0,64.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,5.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,72.0,113.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,12.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,92.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,72.0,89.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,18.0,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,39.0,54.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,26.0,86.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,72.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,3.0,24.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,60.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3
0.0,34.0,87.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,11.0,76.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,66.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,2.0,81.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,8.0,66.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,33.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,72.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,58.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,30.0,84.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,5.0,25.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
1.0,46.0,110.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,4.0,70.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,40.0,65.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
